Aech,Cpla,Dqua,Hsal,Obir,Orug,Sinv,Aech_baseMean,Aech_log2FoldChange,Aech_pvalue,Aech_padj,Cpla_baseMean,Cpla_log2FoldChange,Cpla_pvalue,Cpla_padj,Dqua_baseMean,Dqua_log2FoldChange,Dqua_pvalue,Dqua_padj,Hsal_baseMean,Hsal_log2FoldChange,Hsal_pvalue,Hsal_padj,Orug_baseMean,Orug_log2FoldChange,Orug_pvalue,Orug_padj,Obir_baseMean,Obir_log2FoldChange,Obir_pvalue,Obir_padj,Sinv_baseMean,Sinv_log2FoldChange,Sinv_pvalue,Sinv_padj
Aech|LOC105149180,Cpla|SGF49615,Dqua|LOC106743622,Hsal|LOC105180538,Obir|LOC105277780,Orug|SGF76309,Sinv|LOC105199312,1895.33847374178,1.16549853197266,4.29122432614281e-08,1.17106411546507e-06,1948.4527196604602,-0.307701356823737,0.0025186515873519603,0.00923940244482645,373.17003310865306,0.226322221312512,0.532996934729835,0.8103598480065121,2114.2817487647103,-0.0601055105800572,0.546147016881599,0.9459354872823059,1752.1109881261402,-0.23966622595679196,0.000612068839481866,0.00321926509525186,8915.48237930144,-0.30384443051356297,0.0181418299018935,0.14285989549264702,1096.25265759143,-0.5814225383378651,2.6615864450695198e-17,1.77366375396846e-15
Aech|LOC105149189,Cpla|SGF49142,Dqua|LOC106744222,Hsal|LOC105188120,Obir|LOC105282787,Orug|SGF61307,Sinv|LOC105199256,2296.55484427605,-0.457922497660325,0.0212334473749185,0.0855041923614294,377.25505343479205,0.236833835454095,0.00792878234765493,0.0239519877741671,602.828965332286,0.31686979296212603,0.12257710961539399,0.454749001145854,66.4057726161849,0.0446422297675644,0.8880086186226079,0.9889042290328119,566.499558012672,0.371239618200156,4.01526878638654e-05,0.000317130518473625,834.730852872687,-0.057722900867829004,0.681075526811775,0.905272171654846,379.967713952006,-0.0108171113701618,0.8123758994859709,0.8885133716799479
Aech|LOC105154730,Cpla|SGF55538,Dqua|LOC106751924,Hsal|LOC105184532,Obir|LOC105281041,Orug|SGF80459,Sinv|LOC105203065,1772.5065819368301,1.1558835948343895,3.7845932795322798e-06,6.1778261156537e-05,1322.7173249627401,0.11196152864027001,0.0592086802305385,0.123316608986914,2122.50230061871,-0.31830343963806,0.228030795523345,0.5899373603133921,302.761091062138,0.3543836413668521,0.0521742126297728,0.630238887061437,730.817528973177,0.22473010185982603,0.005649586133784711,0.0202342100299243,3141.36275408158,-0.18857844013676503,0.19401362820906698,0.5582788222877839,670.354413375954,-0.0593433355332567,0.44547706076023796,0.607691555481746
Aech|LOC105149191,Cpla|SGF58029,Dqua|LOC106748366,Hsal|LOC105186400,Obir|LOC105282783,Orug|SGF73175,Sinv|LOC105199243,11.020008286074901,0.17176853740292902,0.711013415548223,0.8455101432044398,8.52056343692617,0.539724705313933,0.176690255094525,0.291793218149927,5.214983870934031,-0.19393781848677802,0.6256780902221379,,5.957987708285401,0.312264840697692,0.378584280869299,,58.68228307306521,0.15337363955898098,0.7280884362064519,0.8179845732182071,490.335939794619,-0.0182239959795004,0.902629426144703,0.974470417811259,11.4150818349941,0.6809801562915381,0.0275613976513088,0.0742459121620743
Aech|LOC105149193,Cpla|SGF51709,Dqua|LOC106748367,Hsal|LOC105186373,Obir|LOC105282782,Orug|SGF74617,Sinv|LOC105199210,644.986458536151,-0.6391517371444799,0.059116789394127,0.180643120735485,42.245976923645394,-0.0157837284174037,0.949082076737713,0.9690497953346879,2219.30449603694,-0.16942104613026002,0.589415212204626,0.8368128639053499,117.18681412992599,0.08482101352867799,0.46739846572938704,0.932905217080978,91.3823810425743,-0.00142809535967648,0.9969856518462821,0.997776910300129,251.14908894649602,-0.63810862981886,0.000392341090229521,0.00945291215797291,121.01553155737699,1.1499965066004298,1.2699576545641401e-11,3.8716858635537697e-10
Aech|LOC105149199,Cpla|SGF64962,Dqua|LOC106745471,Hsal|LOC105186381,Obir|LOC105279976,Orug|SGF79983,Sinv|LOC105199171,1296.7295476077802,0.13754550601544502,0.339070573979262,0.5557399470335289,811.2518829647549,-0.330391283599487,2.11559460763183e-05,0.000157624033568615,1135.65107787698,-0.224617425444533,0.23419783694994398,0.597661096357291,442.13223349539703,-0.121092390642965,0.33925830774483695,0.8863492489895451,571.881142028818,0.0602108273826157,0.38289195639232704,0.534826723177309,1526.71239260996,0.0351094915287317,0.7945180198324169,0.949653378539162,255.88114871072003,0.0873456328656872,0.629208037493802,0.759095150920377
Aech|LOC105149207,Cpla|SGF59110,Dqua|LOC106745473,Hsal|LOC105186386,Obir|LOC105286693,Orug|SGF78978,Sinv|LOC105208049,185.50258804393002,0.0345220020814246,0.903321131047518,0.9527925114045942,853.6621799023151,-0.007398476411568921,0.881796398832452,0.9250087759172251,923.06883263487,0.409051547598795,0.0798772856449715,0.373570855501425,206.161617690948,0.16141233119848097,0.31939660026250105,0.882990622198236,453.419394366025,0.28648119482331796,0.0076317065654227904,0.0258872413691947,3924.4164765833702,-0.10214522980809801,0.43784250259944296,0.7757810493505579,413.509989704786,-0.240173704329152,0.00310079695660829,0.0125230742325513
Aech|LOC105149210,Cpla|SGF54299,Dqua|LOC106745458,Hsal|LOC105186387,Obir|LOC105286691,Orug|SGF83311,Sinv|LOC105208053,1428.37112648211,0.173758109219004,0.5654555159010101,0.7448689960170228,839.8764614523429,-0.0260236782048941,0.8036313926349191,0.8727305130683909,1346.71807631673,0.497399254074,0.0305763746413637,0.231045213373093,1539.0334599087803,0.0430391919221591,0.7455552840650842,0.9681182499461809,931.840461186972,0.24278383081288799,0.060439854590092004,0.135714094831539,624.609069986947,-0.0933627066690577,0.586424900917317,0.861314123782943,152.88666448500402,0.354497343038288,0.0012532002139332699,0.00579331941202281
Aech|LOC105153728,Cpla|SGF52834,Dqua|LOC106741042,Hsal|LOC105181852,Obir|LOC105276816,Orug|SGF66458,Sinv|LOC105199943,2745.94334896975,-0.00845721630569708,0.9614846740227008,0.982533018302795,1468.98094606183,-0.12402116069203499,0.21875013270698898,0.34458738668194205,1288.8639507641699,-0.0069568833056073,0.9440127712403751,0.9815565345902378,643.996547082716,0.0327297247967384,0.864947391588182,0.9857975544275358,1770.9303366813,0.110926553926178,0.20716941468827,0.34400170998166396,1741.6574205690197,0.0458085293718658,0.770691719371056,0.9403526089169559,594.3089255129789,0.0319253901213313,0.6482879500922281,0.7744780124779309
Aech|LOC105153283,Cpla|SGF47333,Dqua|LOC106741104,Hsal|LOC105181181,Obir|LOC105277260,Orug|SGF74755,Sinv|LOC105199929,1559.62069978121,-0.130415432940062,0.37100723767280197,0.5855535839518969,301.424375971347,0.266184615639835,0.0653057306051822,0.133445927672103,655.812515305057,-0.24919353915502002,0.175274399919915,0.5261863015056579,195.671377774208,0.11213708429229499,0.4403981512845921,0.9253809202924879,239.932839055453,0.48581487543396795,0.0165162944383737,0.0484162277104748,526.2568237313881,0.767556458628418,2.63606013614368e-05,0.00114192391833894,125.646362331085,0.324603257159325,0.0430496361389504,0.10585968013541801
Aech|LOC105149464,Cpla|SGF59771,Dqua|LOC106746363,Hsal|LOC105187601,Obir|LOC105275542,Orug|SGF69292,Sinv|LOC105200223,893.8012491602092,0.0197808612257085,0.898269663807448,0.949477011808786,471.659132952371,0.0313659553024125,0.728825744425812,0.8172329185201921,1700.7271286301502,-0.309406825899597,0.0265752777061113,0.21566369364063398,814.719427009543,0.013500535075608,0.878560116485562,0.986177146677568,746.9895988961839,0.00453446454525785,0.9584712086289409,0.972807453818039,2308.63045951445,0.0817836917641667,0.611920222185203,0.8745387465764409,686.0343630493251,-0.231736390936967,0.000997821651186881,0.00477193530832314
Aech|LOC105149501,Cpla|SGF59029,Dqua|LOC106746136,Hsal|LOC105183417,Obir|LOC105286717,Orug|SGF82609,Sinv|LOC105200280,2168.17979484281,0.026895552569352003,0.9179952516968009,0.9603666241527379,434.881053519013,-0.137318847877621,0.0625866649985892,0.12906222783687502,1040.624496438,-0.10665006724907301,0.7172890557363578,0.894533347780076,54.9492740343738,0.180864193297473,0.26266393032603197,0.867859767375896,387.23998192433197,0.30211523701028803,0.00033435563128884704,0.00192888654695495,1731.3824778614,0.24476979315814898,0.105775246151299,0.414636982595144,231.01510265694802,0.10445023041154301,0.416636968008027,0.581403801906155
Aech|LOC105143249,Cpla|SGF49239,Dqua|LOC106745445,Hsal|LOC105186404,Obir|LOC105279956,Orug|SGF83757,Sinv|LOC105208063,31.9315576173575,0.5896122829065239,0.139298499542822,0.318623238906997,140.81250482073,-3.0055306727852593,1.1348971699580701e-12,8.55458925291265e-11,955.257675839422,0.35343714570828005,0.11780022302477,0.44889761921986,410.44015818973395,0.16382185531698598,0.3865806018140461,0.902898498245713,203.373901075101,-3.28592221000977,1.36194350247586e-10,4.7268185962075e-09,467.62737431235496,-0.0583686619330147,0.7455879948023411,0.932404556200774,39.419524598293,-1.2862653896448502,2.7660608400397003e-12,9.16633476746851e-11
Aech|LOC105143248,Cpla|SGF51822,Dqua|LOC106749512,Hsal|LOC105185585,Obir|LOC105279966,Orug|SGF84220,Sinv|LOC105205498,599.462788820952,1.15135276958043,4.8421801136866796e-05,0.000573890010578701,1495.0492931525303,-0.241413999238659,0.240032279601565,0.3700522720624129,1206.91005586384,0.38070074973646095,0.30588932708169003,0.665867239037911,737.101207092261,-0.330119729679126,0.074388194978438,0.71162710870218,3006.87224125411,0.0043895294935421296,0.9601318568756341,0.9739050313877259,3712.3340371554204,-0.283891417202095,0.15644424085525,0.5070503911994639,768.8558380362371,-0.7412444970116819,1.07112936962742e-20,1.00480174327741e-18
Aech|LOC105154989,Cpla|SGF52874,Dqua|LOC106745364,Hsal|LOC105185499,Obir|LOC105284366,Orug|SGF81392,Sinv|LOC105196801,10340.9937680456,-0.468223813132677,0.0705612576133679,0.203188166877455,645.3849255842019,-0.886833440431408,3.8505643966317606e-05,0.000260708781962106,1322.02708595808,0.108617394533452,0.659648553427269,0.8706056369979459,302.624049287556,0.168426630505986,0.17975119730986602,0.8384348456274291,626.928448609808,-2.48948257365124,1.9990986734314102e-09,5.2700977572062805e-08,2587.68263146873,-0.171614628988113,0.292080967870116,0.667178102725014,1010.8662445040401,-0.0180355761011171,0.770034994339099,0.8601147631442251
Aech|LOC105154987,Cpla|SGF54166,Dqua|LOC106745360,Hsal|LOC105185500,Obir|LOC105284455,Orug|SGF71701,Sinv|LOC105196799,196.13312604476798,-0.0604462228879029,0.820629665410098,0.9073303063535908,35.984912916287705,0.015060624123933001,0.9464734342587622,0.9671528004673292,130.618983578342,0.6422823132109661,0.0182871350350256,0.176436553370651,23.3743509086185,-0.583197831053014,0.00462184222433199,0.269626366326214,77.8470632933419,0.11150523288516401,0.518400542315802,0.657593847457685,33.5248930658318,0.24407782933083702,0.327881596868058,0.697541511118824,25.3373799956248,0.0791955117278592,0.7113329391242471,0.819835431834256
Aech|LOC105154985,Cpla|SGF56717,Dqua|LOC106743934,Hsal|LOC105188692,Obir|LOC105284441,Orug|SGF85215,Sinv|LOC105196803,550.472147879758,0.0479963884994059,0.810029538959369,0.901861141881852,453.183640918331,0.191489236500564,0.00970209844376211,0.0283772556924004,203.276060652625,-0.19007695585610798,0.4328638041391721,0.7538146659549799,69.3992368272691,0.00197458754163213,0.987799347258906,0.9976453035190039,109.009014443878,0.300159407596591,0.0778316108077145,0.164766079286841,4155.59657583687,0.0657825267815149,0.647706836353403,0.8925195589922181,1138.48581230645,-0.0243768410366604,0.745081007653249,0.84280334740111
Aech|LOC105147670,Cpla|SGF61947,Dqua|LOC106750207,Hsal|LOC105190782,Obir|LOC105283168,Orug|SGF73278,Sinv|LOC105197522,135.724192124629,-0.581927857213276,0.124082438665262,0.295372264530168,0.187389686054142,-0.0187404423298329,0.967695874697322,,1729.68983799186,0.22118699906237502,0.31831455177676504,0.6776093430635459,3.45508952131577,-0.239434006618096,0.48570184258916704,,42.4021175032958,-0.18296570598479003,0.7134927420623509,0.807052409602208,10.668820477836599,-0.124584846485354,0.59234980718998,,3.1702131138382597,0.198149181073629,0.528598014725861,0.6814220707803249
Aech|LOC105154756,Cpla|SGF52085,Dqua|LOC106751211,Hsal|LOC105182621,Obir|LOC105284180,Orug|SGF79407,Sinv|LOC105195238,1128.46686604672,0.380692925218563,0.06700251120723401,0.19644840958087892,1274.1024006913099,-0.3906657688263279,0.000517779412570627,0.00242000397610104,1296.84803814315,-0.299676269722781,0.172085383769052,0.522143401998131,608.322589369149,-0.0834986090919465,0.567848934759854,0.9472668119676658,1866.00646940034,0.027067933583797003,0.762031145544785,0.843098288687848,2229.85321734744,-0.0140808066725558,0.909504430481077,0.976908394788629,409.937193577331,-0.14375663011501402,0.004286478423116889,0.0163867098338278
Aech|LOC105154675,Cpla|SGF55187,Dqua|LOC106746870,Hsal|LOC105183244,Obir|LOC105283968,Orug|SGF66927,Sinv|LOC105197506,296.845577361427,0.0342109987249681,0.91893103468127,0.9606308812604621,636.545450161216,-1.40099248420666,5.70644529965178e-10,1.8010253082709397e-08,2368.90881054059,-0.15619840417426503,0.472254588273341,0.7792363113752081,318.84124336387197,-0.10905928984697999,0.547966238074778,0.9459354872823059,2046.62621147132,-0.5514059593931661,1.1068139765648501e-08,2.4029137867115197e-07,2192.65854665898,-0.25115802970663503,0.141566528174413,0.482174438933522,621.664184677007,-0.36310487301227296,6.3165546548276e-05,0.000436185639952563
Aech|LOC105151437,Cpla|SGF49129,Dqua|LOC106750240,Hsal|LOC105184140,Obir|LOC105283028,Orug|SGF78289,Sinv|LOC105194561,297.959192086409,0.0070162624022287,0.9809160757984928,0.991253847893475,1106.34420249179,0.0456137771724404,0.5205138188300771,0.6539765339694139,1560.5672570198199,-0.22188095958558102,0.23897168393136697,0.6063353581290121,1155.11180559354,-0.0321847778226385,0.7781652449064809,0.970503470230037,1347.72148133197,-0.074871715887357,0.584672289058198,0.710750966528254,3407.6974894302302,-0.146518337746857,0.304470261227641,0.6787314748506829,623.9344296270559,-0.15917742209233898,0.00145658445986798,0.00659355883002597
Aech|LOC105149508,Cpla|SGF51012,Dqua|LOC106743882,Hsal|LOC105188025,Obir|LOC105278288,Orug|SGF69178,Sinv|LOC105194565,207.56327761062198,0.7976189523374928,0.0362877503055875,0.12716843151214,2406.59661622662,-0.471501974686132,9.24144921168414e-06,7.795272427308091e-05,763.080900021956,0.40366125035602396,0.17206211928238901,0.522143401998131,230.384405546613,0.12185659952716699,0.472996446272336,0.933331232123602,2109.8148696704698,-0.306756569534636,0.0013568986759236099,0.00622199720123517,17343.554426739298,-0.102485897443481,0.454933453479929,0.785104290200114,146.62235528092302,-0.709033664962732,9.14554879569931e-06,8.04109355180628e-05
Aech|LOC105150685,Cpla|SGF61120,Dqua|LOC106743930,Hsal|LOC105191475,Obir|LOC105278399,Orug|SGF60126,Sinv|LOC105194572,117.69711718491199,-0.7730477363014521,0.0168108929229712,0.071112215174556,11.7078255973171,0.0448033826939798,0.919724238421365,0.950442075597547,842.1546612399361,0.202826404271706,0.500905307399794,0.792829956049677,155.700829568213,-0.0834287051505669,0.66195923814895,0.962357873978161,117.34965125814699,0.20528952464334702,0.478311159034452,0.6228699449659589,404.260353980891,2.7370473126866504,4.1161483904080004e-38,2.17188569819878e-34,56.385649870033596,1.75535158633076,8.59226009379921e-09,1.5409207624100198e-07
Aech|LOC105150680,Cpla|SGF56108,Dqua|LOC106745548,Hsal|LOC105191481,Obir|LOC105278443,Orug|SGF62006,Sinv|LOC105194580,1319.5811838074699,0.348407218775327,0.0702094151206307,0.202503741227337,1131.63974712399,0.0349305408219906,0.6780204764249841,0.777830757718057,1541.1448517160998,-0.977048394988496,0.000443838011855238,0.0181544064204013,1086.7721456086501,-0.20967561805554003,0.0908240295632936,0.745712776318539,1088.92732267361,-0.185338606160329,0.0183537482165932,0.0528262315099268,4734.922955033449,0.0549859571179824,0.644292259220254,0.890650451170732,215.951611754182,-0.33674962482350396,0.00019182245382048,0.00116069530733637
Aech|LOC105150676,Cpla|SGF65102,Dqua|LOC106745549,Hsal|LOC105191482,Obir|LOC105278490,Orug|SGF67041,Sinv|LOC105194579,1277.24065752547,0.36739506600567895,0.10377461413101699,0.263619891991534,306.070801469762,0.18698199578417604,0.0158045978408238,0.0422818493491247,472.91309283547895,-0.384649229158625,0.0612808188233023,0.33100778814887,114.424609574477,0.13098644920739802,0.60173134090884,0.947799125509716,96.346793702625,0.41858736352648795,0.0117374414460676,0.0367800712283899,3843.50705954313,0.37630708030319,0.0230197668197582,0.166617009087043,230.446785387934,-0.0852214872038839,0.31688358921843,0.481544594457166
Aech|LOC105150671,Cpla|SGF53782,Dqua|LOC106745555,Hsal|LOC105184987,Obir|LOC105278517,Orug|SGF78089,Sinv|LOC105193607,360.26930845770204,0.734543911028095,0.00257673670003092,0.0163547532408086,197.829683560259,-2.6267223922938703,1.72832802269528e-07,2.51072261799587e-06,109.61295930617399,0.19331605845513197,0.596188959655259,0.838333907228021,331.136571904315,-0.0408238222167715,0.848526656171084,0.984874295397627,340.195236054298,-3.0235957345324302,3.89684721725001e-06,4.14385749061329e-05,292.113388052076,-0.327517654115476,0.0843392418637645,0.36869594837958003,174.61500212908,-1.14826909507074,1.04917203081002e-22,1.2421993122066299e-20
Aech|LOC105150664,Cpla|SGF53912,Dqua|LOC106747975,Hsal|LOC105185035,Obir|LOC105278564,Orug|SGF75581,Sinv|LOC105193675,1594.65261163389,0.0559248595720084,0.74578702796351,0.8661513900715451,1020.60694144711,0.19529251087044197,0.0101802856542137,0.0295140810159293,2411.1416186964498,-0.291286946215644,0.120440869404561,0.4506570517499521,146.810372145089,0.10124201038136302,0.49819280258311704,0.93816211895778,531.909953239824,0.5080638448813171,1.7772678034917103e-07,2.82495970613829e-06,1757.33035691134,0.0409286616799816,0.754965817804533,0.93610084306089,318.898111814866,0.289850447968313,0.000766340456928316,0.0037974489525562
Aech|LOC105150871,Cpla|SGF48125,Dqua|LOC106747999,Hsal|LOC105185006,Obir|LOC105278631,Orug|SGF72061,Sinv|LOC105193729,773.002696340023,0.6287816521220899,0.0524765758893764,0.16562727832509602,1553.32597869707,-0.9140604339772141,4.23425356411624e-06,3.9896015463491496e-05,964.407060267175,0.110864160536922,0.700653527017536,0.8851974975311271,1261.7209045427498,-0.128269210018885,0.4797900768608271,0.936479703170541,2293.2591438609397,-0.637727671759448,2.17639215810077e-05,0.0001863789820961,1359.3581545182,-0.0801251352526193,0.656645898879458,0.8968013680438621,391.782294669252,-0.25555876972477,0.0221894691349007,0.0620074647342151
Aech|LOC105150870,Cpla|SGF52704,Dqua|LOC106747958,Hsal|LOC105185004,Obir|LOC105278624,Orug|SGF74892,Sinv|LOC105193718,778.150947134542,-1.92054480298172,9.323023477740287e-12,5.76889179497616e-10,2.10069943189887,-0.41693214360202496,0.544569800737147,0.6745125990950179,45.3235155350078,0.61412930463687,0.115313966635402,0.44392594973416405,9.151502022148991,-0.160275589423603,0.61840121136964,,33.5453794982906,0.0655829859326904,0.821819141253425,0.88353586113299,48.9558743213554,0.0952480588225306,0.703894704603975,0.915366705814633,2.10806503554859,0.16055786612199,0.625095152098774,0.7564035899825899
